GROUP_EXPERIMENT,AB_GROUP,participant,PROLIFIC_PID,SOURCE_FILE,Trial,trial_rank,n_trials_participant,Choice,TrialDuration,Bus_cost,metro_cost,RH_cost,Bus_travel_time,Bus_Comfort,Bus_CO2,metro_travel_time,metro_Comfort,metro_CO2,RH_travel_time,RH_Comfort,RH_CO2,trial_101_200,NorTrial_pre,NorTrial_101_200,NorTrial_10
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,134,134,300,2,3.7699,15,8,15,20,1,2,10,3,2,15,5,10,1,0,0.3333333333333333,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,135,135,300,2,4.7355,8,8,20,20,3,10,20,5,10,10,5,5,1,0,0.3434343434343434,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,136,136,300,2,6.1652,15,8,15,10,3,5,20,3,2,10,5,2,1,0,0.35353535353535354,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,137,137,300,1,6.0385,3,5,7,10,1,5,20,1,10,10,1,2,1,0,0.36363636363636365,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,138,138,300,3,3.8885,8,12,7,30,3,10,10,1,5,10,1,5,1,0,0.37373737373737376,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,139,139,300,2,3.5385,15,5,15,20,5,10,20,5,5,15,5,2,1,0,0.3838383838383838,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,140,140,300,2,2.8518,15,8,15,20,1,2,15,1,5,25,1,10,1,0,0.3939393939393939,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,141,141,300,2,3.0997,15,5,15,10,3,10,20,3,2,15,5,10,1,0,0.40404040404040403,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,142,142,300,2,10.7159,8,12,15,20,3,2,10,3,5,10,5,2,1,0,0.41414141414141414,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,143,143,300,2,3.0663,15,5,15,20,3,10,10,5,2,10,5,10,1,0,0.42424242424242425,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,144,144,300,1,2.9668,3,5,20,10,5,5,15,1,10,25,1,10,1,0,0.43434343434343436,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,145,145,300,2,4.9517,8,8,15,20,1,2,20,3,2,15,5,10,1,0,0.4444444444444444,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,146,146,300,2,8.5664,3,8,7,20,1,2,10,5,10,25,5,2,1,0,0.45454545454545453,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,147,147,300,3,11.0497,3,12,15,30,3,2,15,3,10,10,5,2,1,0,0.46464646464646464,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,148,148,300,1,3.6976,3,12,7,10,3,2,20,1,2,25,1,2,1,0,0.47474747474747475,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,149,149,300,2,4.8686,15,8,15,10,1,10,15,1,5,10,5,2,1,0,0.48484848484848486,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,150,150,300,3,7.252,8,8,7,30,5,10,10,1,2,10,5,2,1,0,0.494949494949495,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,151,151,300,2,6.4686,15,12,15,10,3,5,15,3,10,10,1,10,1,0,0.5050505050505051,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,152,152,300,1,6.2333,8,12,15,20,5,5,15,5,2,25,3,5,1,0,0.5151515151515151,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,153,153,300,1,4.3353,8,8,15,10,3,2,10,1,2,25,3,10,1,0,0.5252525252525253,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,154,154,300,2,8.0999,15,5,20,20,3,10,20,3,5,15,5,10,1,0,0.5353535353535354,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,155,155,300,1,7.7019,3,12,20,20,1,5,15,3,5,10,5,2,1,0,0.5454545454545454,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,156,156,300,1,5.9184,3,8,7,20,3,5,10,1,2,25,1,10,1,0,0.5555555555555556,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,157,157,300,2,5.5667,8,8,15,30,5,5,15,3,2,10,3,2,1,0,0.5656565656565656,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,158,158,300,1,5.0684,8,5,15,10,5,5,20,5,10,10,5,10,1,0,0.5757575757575758,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,159,159,300,1,2.9823,8,12,20,10,3,5,20,5,2,15,3,10,1,0,0.5858585858585859,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,160,160,300,3,6.6685,8,8,7,10,3,5,20,1,2,10,5,5,1,0,0.5959595959595959,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,161,161,300,3,6.6517,8,8,7,30,3,2,15,1,10,10,5,2,1,0,0.6060606060606061,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,162,162,300,3,4.7029,15,12,7,30,1,10,15,5,2,10,3,5,1,0,0.6161616161616161,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,163,163,300,3,4.4001,15,12,7,30,1,2,20,3,10,10,1,10,1,0,0.6262626262626263,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,164,164,300,1,4.8853,15,12,15,10,5,5,20,3,10,25,3,10,1,0,0.6363636363636364,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,165,165,300,2,3.2321,8,5,15,30,5,10,15,3,5,25,5,10,1,0,0.6464646464646465,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,166,166,300,2,2.8831,8,8,7,30,1,2,10,1,2,15,5,5,1,0,0.6565656565656566,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,167,167,300,1,4.2501,3,12,15,10,3,5,20,3,5,25,1,10,1,0,0.6666666666666666,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,168,168,300,3,8.0352,15,12,7,20,3,10,15,3,2,15,3,10,1,0,0.6767676767676768,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,169,169,300,2,2.8167,15,8,15,30,5,5,20,5,2,25,1,5,1,0,0.6868686868686869,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,170,170,300,1,2.5355,8,12,15,10,3,5,15,5,5,15,1,5,1,0,0.696969696969697,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,171,171,300,1,1.8666,3,12,15,10,5,10,10,1,5,10,5,2,1,0,0.7070707070707071,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,172,172,300,2,6.0145,15,12,20,20,3,5,20,3,2,10,1,10,1,0,0.7171717171717171,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,173,173,300,3,6.3162,3,12,7,20,1,5,15,5,10,10,1,10,1,0,0.7272727272727273,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,174,174,300,2,4.4999,3,5,15,30,1,5,20,1,2,10,3,2,1,0,0.7373737373737373,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,175,175,300,3,6.935,3,8,7,30,5,2,15,3,2,15,5,2,1,0,0.7474747474747475,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,176,176,300,2,4.7309,15,5,7,10,1,2,15,1,2,10,3,5,1,0,0.7575757575757576,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,177,177,300,2,4.7156,8,12,20,30,3,2,20,3,5,25,1,5,1,0,0.7676767676767676,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,178,178,300,2,7.202,15,5,7,10,1,5,20,5,10,15,1,10,1,0,0.7777777777777778,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,179,179,300,2,5.0184,8,5,20,30,5,2,10,3,10,15,1,5,1,0,0.7878787878787878,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,180,180,300,2,7.4017,8,12,15,30,5,5,15,5,2,25,1,2,1,0,0.797979797979798,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,181,181,300,1,4.5684,15,12,20,10,5,2,20,5,10,10,5,5,1,0,0.8080808080808081,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,182,182,300,2,7.6161,3,12,7,30,1,2,15,3,10,25,3,5,1,0,0.8181818181818182,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,183,183,300,1,2.7194,3,12,20,10,1,5,10,3,5,10,3,2,1,0,0.8282828282828283,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,184,184,300,1,2.7185,8,8,20,10,5,10,15,5,5,15,5,5,1,0,0.8383838383838383,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,185,185,300,2,3.683,15,8,15,20,3,5,20,3,2,10,3,10,1,0,0.8484848484848485,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,186,186,300,1,2.6664,3,5,7,10,5,5,20,3,10,15,3,10,1,0,0.8585858585858586,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,187,187,300,2,2.2329,15,5,15,10,1,10,10,1,10,15,1,5,1,0,0.8686868686868687,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,188,188,300,2,4.5635,8,12,20,30,3,10,20,5,5,15,1,2,1,0,0.8787878787878788,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,189,189,300,2,4.6167,3,8,15,30,1,5,10,3,10,10,1,2,1,0,0.8888888888888888,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,190,190,300,1,21.6049,8,12,20,10,5,2,15,3,5,15,1,5,1,0,0.898989898989899,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,191,191,300,2,2.5719,8,5,20,30,5,10,15,3,5,10,5,5,1,0,0.9090909090909091,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,192,192,300,1,2.4,3,8,7,10,3,2,10,3,10,15,3,2,1,0,0.9191919191919192,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,193,193,300,1,21.7682,3,12,15,30,1,10,15,1,5,15,3,5,1,0,0.9292929292929293,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,194,194,300,2,4.8332,15,8,7,20,3,5,10,3,5,25,5,2,1,0,0.9393939393939394,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,195,195,300,2,2.572,8,5,20,30,1,10,10,1,2,25,5,5,1,0,0.9494949494949495,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,196,196,300,2,1.6531,8,8,20,20,5,10,10,5,10,25,3,10,1,0,0.9595959595959596,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,197,197,300,1,4.5158,8,12,7,20,5,2,15,5,2,25,1,2,1,0,0.9696969696969697,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,198,198,300,2,2.8552,15,8,20,10,3,2,10,5,2,15,1,10,1,0,0.9797979797979798,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,199,199,300,1,5.9502,8,5,7,10,1,10,20,1,2,15,1,2,1,0,0.98989898989899,0
BAB_5,AB_5,1,5755c957eb80c4000741a9ce,205_5755c957eb80c4000741a9ce.csv,200,200,300,2,3.3363,15,5,15,30,5,2,10,3,10,25,1,10,1,0,1,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,1,1,300,2,29.1156,15,12,15,20,5,10,15,5,2,15,1,2,0,0,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,2,2,300,1,21.9984,3,12,15,20,5,2,10,1,2,10,5,10,0,0.010101010101010102,0,0.1111111111111111
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,3,3,300,2,62.3662,15,12,20,20,1,10,15,1,10,15,3,2,0,0.020202020202020204,0,0.2222222222222222
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,4,4,300,3,16.4152,15,5,7,20,3,5,15,1,2,15,3,5,0,0.030303030303030304,0,0.3333333333333333
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,5,5,300,1,16.8986,3,12,20,10,5,2,10,3,10,15,1,2,0,0.04040404040404041,0,0.4444444444444444
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,6,6,300,1,25.3484,15,8,15,30,3,5,20,5,10,25,3,10,0,0.050505050505050504,0,0.5555555555555556
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,7,7,300,3,8.1319,8,5,15,10,3,10,20,1,10,10,1,2,0,0.06060606060606061,0,0.6666666666666666
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,8,8,300,3,11.4984,15,12,15,10,5,10,10,3,10,10,1,2,0,0.0707070707070707,0,0.7777777777777778
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,9,9,300,2,11.8226,8,5,20,30,5,5,10,5,5,15,5,2,0,0.08080808080808081,0,0.8888888888888888
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,10,10,300,1,10.9844,15,12,20,20,5,5,20,1,5,15,5,10,0,0.09090909090909091,0,1
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,11,11,300,2,15.8381,15,12,20,10,3,5,10,5,2,10,1,5,0,0.10101010101010101,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,12,12,300,2,16.7184,15,5,20,10,1,10,20,5,5,25,3,2,0,0.1111111111111111,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,13,13,300,2,35.5979,3,5,20,10,5,2,15,3,10,15,3,5,0,0.12121212121212122,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,14,14,300,3,35.1706,15,12,7,30,5,5,10,3,10,10,1,2,0,0.13131313131313133,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,15,15,300,1,7.4172,3,12,7,20,5,5,15,1,10,25,3,10,0,0.1414141414141414,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,16,16,300,1,9.4812,3,5,20,10,1,2,15,3,5,10,1,10,0,0.15151515151515152,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,17,17,300,1,10.3341,8,5,15,20,3,2,20,1,5,25,3,2,0,0.16161616161616163,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,18,18,300,2,7.0997,15,5,15,20,1,2,10,3,2,25,1,10,0,0.1717171717171717,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,19,19,300,1,12.4152,8,5,15,10,5,2,10,5,5,25,5,2,0,0.18181818181818182,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,20,20,300,3,10.3338,15,12,15,30,3,5,15,3,10,15,5,5,0,0.1919191919191919,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,21,21,300,3,11.6148,8,8,7,10,3,10,15,1,5,10,3,5,0,0.20202020202020202,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,22,22,300,2,8.2166,15,8,15,20,1,10,10,5,5,15,3,5,0,0.21212121212121213,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,23,23,300,1,5.8819,3,12,15,10,3,2,10,1,10,15,1,2,0,0.2222222222222222,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,24,24,300,2,8.8986,15,8,7,20,5,2,20,1,5,10,3,10,0,0.23232323232323232,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,25,25,300,2,5.6816,15,8,15,20,1,10,15,5,5,15,1,2,0,0.24242424242424243,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,26,26,300,2,10.2167,8,8,15,10,3,5,10,3,2,25,1,2,0,0.25252525252525254,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,27,27,300,1,12.2978,3,12,20,30,5,10,20,1,5,15,5,10,0,0.26262626262626265,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,28,28,300,2,8.7321,15,12,20,10,3,2,10,5,5,10,5,2,0,0.2727272727272727,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,29,29,300,2,7.8147,8,8,7,20,1,2,20,3,2,25,1,5,0,0.2828282828282828,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,30,30,300,3,7.8401,15,5,7,30,3,10,15,1,2,15,3,5,0,0.29292929292929293,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,31,31,300,2,9.4308,3,12,15,30,1,5,15,1,5,10,1,5,0,0.30303030303030304,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,32,32,300,2,11.371,3,12,20,30,1,10,10,1,10,10,5,10,0,0.31313131313131315,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,33,33,300,1,9.8138,3,5,20,20,5,2,20,5,5,25,3,10,0,0.32323232323232326,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,34,34,300,1,11.7424,8,12,7,10,5,5,10,1,5,15,5,2,0,0.3333333333333333,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,35,35,300,1,7.8668,3,8,20,20,1,5,10,3,10,10,1,10,0,0.3434343434343434,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,36,36,300,2,8.4153,15,8,20,30,5,10,15,3,5,15,3,5,0,0.35353535353535354,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,37,37,300,2,12.6327,15,8,15,20,1,5,15,5,5,10,5,5,0,0.36363636363636365,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,38,38,300,3,14.1332,15,12,7,10,1,2,10,3,10,10,5,2,0,0.37373737373737376,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,39,39,300,2,11.4833,15,8,20,20,3,5,15,5,5,25,3,10,0,0.3838383838383838,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,40,40,300,1,8.8995,8,12,15,10,5,2,20,3,2,10,1,10,0,0.3939393939393939,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,41,41,300,2,11.1318,3,12,7,30,3,5,20,3,5,15,5,10,0,0.40404040404040403,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,42,42,300,2,8.3657,8,8,7,20,3,5,20,5,2,10,5,10,0,0.41414141414141414,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,43,43,300,3,13.6824,15,8,15,10,1,10,15,1,10,10,5,10,0,0.42424242424242425,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,44,44,300,3,20.7972,8,8,15,20,3,2,20,3,5,15,5,2,0,0.43434343434343436,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,45,45,300,2,9.3658,3,5,15,10,3,10,10,5,2,25,1,2,0,0.4444444444444444,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,46,46,300,3,12.9651,15,8,7,30,3,5,15,5,10,15,3,5,0,0.45454545454545453,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,47,47,300,2,7.6498,15,8,7,10,1,10,10,1,2,15,5,10,0,0.46464646464646464,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,48,48,300,2,7.1153,15,12,20,30,1,10,20,1,5,25,3,5,0,0.47474747474747475,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,49,49,300,2,8.2824,3,5,7,30,3,5,15,5,2,25,3,10,0,0.48484848484848486,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,50,50,300,3,11.5997,8,8,15,20,3,10,10,1,10,15,1,2,0,0.494949494949495,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,51,51,300,2,7.715,3,12,20,20,3,10,10,5,5,10,3,2,0,0.5050505050505051,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,52,52,300,2,11.682,3,8,20,20,3,5,20,5,2,25,3,10,0,0.5151515151515151,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,53,53,300,2,6.615,15,5,20,10,5,10,10,5,2,25,3,10,0,0.5252525252525253,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,54,54,300,1,9.9315,8,12,15,10,1,10,15,1,10,15,5,10,0,0.5353535353535354,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,55,55,300,2,9.3489,8,5,15,20,3,2,10,5,5,25,5,2,0,0.5454545454545454,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,56,56,300,2,10.3158,15,8,15,30,5,5,20,5,2,15,5,10,0,0.5555555555555556,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,57,57,300,1,7.4982,8,12,20,10,5,2,15,1,2,15,5,10,0,0.5656565656565656,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,58,58,300,3,8.6411,15,8,7,20,1,5,15,1,2,10,1,5,0,0.5757575757575758,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,59,59,300,2,8.1642,15,5,20,20,5,10,20,3,10,15,1,10,0,0.5858585858585859,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,60,60,300,3,30.5031,8,12,7,30,5,5,10,1,2,10,1,2,0,0.5959595959595959,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,61,61,300,1,12.2638,8,5,15,10,5,5,10,5,10,25,3,10,0,0.6060606060606061,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,62,62,300,1,9.7325,3,12,20,10,1,5,10,1,10,10,5,10,0,0.6161616161616161,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,63,63,300,1,7.1853,3,12,15,20,3,2,20,1,10,15,3,2,0,0.6262626262626263,0,0
BAB_5,AB_5,2,59a3b1a35fd74b0001abf9c1,204_59a3b1a35fd74b0001abf9c1.csv,64,64,300,1,7.7389,3,12,20,10,5,2,15,3,10,25,3,10,0,0.6363636363636364,0,0
